Predicted labels before feature engineering,Predicted labels after feature engineering,No of new features,new_feature_1,new_feature_2,new_feature_3,new_feature_4,new_feature_5,new_feature_6,new_feature_7,new_feature_8,new_feature_9,new_feature_10,new_feature_11,new_feature_12,new_feature_13,new_feature_14,new_feature_15,new_feature_16,new_feature_17,new_feature_18,new_feature_19,new_feature_20,new_feature_21,new_feature_22,new_feature_23,new_feature_24,new_feature_25,new_feature_26,new_feature_27,new_feature_28,new_feature_29,new_feature_30,new_feature_31,new_feature_32,new_feature_33,new_feature_34,new_feature_35,new_feature_36,new_feature_37,new_feature_38,new_feature_39,new_feature_40,new_feature_41,new_feature_42,new_feature_43,new_feature_44,new_feature_45,new_feature_46,new_feature_47,new_feature_48,new_feature_49,new_feature_50,new_feature_51,new_feature_52,new_feature_53,new_feature_54,new_feature_55,new_feature_56,new_feature_57,new_feature_58,new_feature_59,new_feature_60,new_feature_61,new_feature_62,new_feature_63,new_feature_64,new_feature_65,new_feature_66,new_feature_67,new_feature_68,new_feature_69,new_feature_70,new_feature_71,new_feature_72,new_feature_73,new_feature_74,new_feature_75,new_feature_76,new_feature_77,new_feature_78,new_feature_79,new_feature_80,new_feature_81,new_feature_82,new_feature_83,new_feature_84,new_feature_85,new_feature_86,new_feature_87,new_feature_88,new_feature_89,new_feature_90,new_feature_91,new_feature_92,new_feature_93,new_feature_94,new_feature_95,new_feature_96,new_feature_97,new_feature_98,new_feature_99,new_feature_100,new_feature_101,new_feature_102,new_feature_103,new_feature_104,new_feature_105,new_feature_106,new_feature_107,new_feature_108,new_feature_109,new_feature_110,new_feature_111,new_feature_112,new_feature_113,new_feature_114,new_feature_115,new_feature_116,new_feature_117,new_feature_118,new_feature_119,new_feature_120,new_feature_121,new_feature_122,new_feature_123,new_feature_124,new_feature_125,new_feature_126,new_feature_127,new_feature_128,new_feature_129,new_feature_130,new_feature_131,new_feature_132,new_feature_133,new_feature_134,new_feature_135,new_feature_136,new_feature_137,new_feature_138,new_feature_139,new_feature_140,new_feature_141,new_feature_142,new_feature_143,new_feature_144,new_feature_145,new_feature_146,new_feature_147,new_feature_148,new_feature_149,new_feature_150,new_feature_151,new_feature_152,new_feature_153,new_feature_154,new_feature_155,new_feature_156,new_feature_157,new_feature_158,new_feature_159,new_feature_160,new_feature_161,new_feature_162,new_feature_163,new_feature_164,new_feature_165,new_feature_166,new_feature_167,new_feature_168,new_feature_169,new_feature_170,new_feature_171,new_feature_172,new_feature_173,new_feature_174,new_feature_175,new_feature_176,new_feature_177,new_feature_178,new_feature_179,new_feature_180,new_feature_181,new_feature_182,new_feature_183,new_feature_184,new_feature_185,new_feature_186,new_feature_187,new_feature_188,new_feature_189,new_feature_190,new_feature_191,new_feature_192,new_feature_193,new_feature_194,new_feature_195,new_feature_196,new_feature_197,new_feature_198,new_feature_199,new_feature_200,new_feature_201,new_feature_202,new_feature_203,new_feature_204,new_feature_205,new_feature_206,new_feature_207,new_feature_208,new_feature_209,new_feature_210,new_feature_211,new_feature_212,new_feature_213,new_feature_214,new_feature_215,new_feature_216,new_feature_217,new_feature_218,new_feature_219,new_feature_220,new_feature_221,new_feature_222,new_feature_223,new_feature_224,new_feature_225,new_feature_226,new_feature_227,new_feature_228,new_feature_229,new_feature_230,new_feature_231,new_feature_232,new_feature_233,new_feature_234,new_feature_235,new_feature_236,new_feature_237,new_feature_238,new_feature_239,new_feature_240,new_feature_241,new_feature_242,new_feature_243,new_feature_244,new_feature_245,new_feature_246,new_feature_247,new_feature_248,new_feature_249,new_feature_250,new_feature_251,new_feature_252,new_feature_253,new_feature_254,new_feature_255,new_feature_256
51,51,49,-2.653687121,-5.931966868,2.576479544,-0.284384374,-0.61035973,-0.121444646,-2.074821763,3.953395166,0.720611992,1.501647759,-1.744188644,1.305261715,-0.577975998,2.684132842,-2.305218749,1.980777502,0.915978878,0.011478593,1.728897381,-1.133324534,-0.480843146,0.281116942,0.14210656,-2.126127276,-0.324986411,1.479084483,-0.495316069,1.336469787,0.301937307,-2.516112414,0.826964349,-0.496231432,0.158002219,-1.131815197,-0.448378358,2.572569544,1.547912983,2.179182503,-1.628938333,-0.853178617,-1.217278259,1.053827222,1.574614642,-0.375937449,-0.446416684,0.893631873,0.850896898,-0.29300791,0.870199082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51,49,-2.004264612,-5.737300347,2.139533833,1.034905494,-2.638411839,-0.446483027,1.469561882,1.977123946,-1.437778789,1.218643861,-0.38434584,0.931983559,-1.065600149,-0.008901631,0.056680686,0.979741977,1.272193686,-2.897035568,1.93141542,-1.02667532,-0.673677238,-0.894398337,0.967975638,0.089605076,-0.532823893,0.205119478,-0.743126799,0.674814046,-1.315186015,-1.504286565,-1.227760523,-0.304633844,-0.700537879,-0.792740302,0.241930923,1.079250744,0.506643944,1.6274647,-1.392038043,0.279837079,0.34251457,0.246425795,-0.185286828,-1.100125939,-0.603571494,1.244023666,-0.371999478,0.276314181,-0.017527654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51,49,-1.900861502,-7.450150306,1.028562417,-0.46677321,-1.729045459,0.386740749,-1.307835579,4.696004407,1.268513728,1.007851324,-0.996822689,2.45898338,-1.480172335,1.240254007,-1.802893447,-0.372268606,0.446126564,-1.574960859,2.09297322,-1.375079502,-0.497611146,-0.398809822,0.565347042,-1.532877538,-0.149264622,0.7969428,-1.89951644,1.15842036,0.797532146,-1.298674047,-1.341661905,-0.631806177,-0.068134254,-0.161381154,0.164611962,1.916326882,0.41394821,1.546699576,-0.377374473,-1.060497424,-1.098375449,-0.18952754,-0.003492902,0.668874654,-0.657889954,1.509129714,-0.075395135,0.405519168,0.415697143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51,49,6.518719587,-3.662057233,-0.195442787,0.337485924,-0.24772667,-1.37427963,4.175684803,3.348329825,2.876845616,1.348290612,4.446347329,-0.837066485,0.528255192,0.642629556,-0.389359901,-0.815855903,2.716864994,-2.589717175,-0.392537773,-0.323564362,-1.585731668,0.723110447,2.843304332,-0.673672826,-0.286216541,0.422958397,-2.535539229,-0.176229504,-0.18098276,2.164186574,-1.959542993,0.236635219,-0.636335699,0.647499332,-0.276318954,-0.130737359,-0.303303382,-1.073935817,-0.557301572,0.527974103,-1.233831489,-1.490041534,-1.407694718,1.46511599,0.124211316,0.061211783,-0.795585932,-0.525439271,-0.747862217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,49,-2.606544299,-4.031762074,0.964594119,-1.376214927,-2.487265467,-2.501667409,0.435819698,-2.665554608,-1.499100187,-1.211263018,-0.918428365,-1.980965879,0.652396658,0.467450726,-1.117570147,0.822973579,1.382912198,-1.057134613,-0.86054134,-0.1818883,-0.239577339,-0.454683892,0.793487419,0.595923807,2.248644436,-1.420186397,-0.397500752,-0.171504329,-1.805834057,-0.691075389,-0.617308095,-1.471618826,-1.311201063,-1.020675215,1.472073984,0.46881035,0.317322818,-1.360318749,-0.341895791,-1.264339754,-0.098700329,0.62074222,0.437175959,0.197479356,0.440192076,-0.175264899,-0.079588713,0.982636786,0.709910455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,49,-3.404205129,-3.408586637,-0.92762655,-1.315974873,-0.288725065,-3.327303239,-4.977249968,-0.275107151,-0.56005075,-3.386189664,-2.407565384,1.167449686,1.65336488,1.307344135,0.751733135,0.906325879,1.047493642,-0.154920394,2.576360789,0.74449246,0.337541623,-1.697710441,0.124335088,-1.497337291,-0.394983609,1.062946206,0.585796556,0.441547248,-0.07987351,-0.493371636,0.745878202,-0.017752091,-1.0426769,0.047856059,1.101109435,-1.022701696,-0.077536999,1.068759948,1.134042481,1.570291988,-0.489734288,-0.633261891,0.99143891,0.253695804,0.360039649,1.209004416,0.974436787,0.043750854,-0.672619774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,49,-2.623832698,-0.613862227,5.149453607,-0.03556074,-1.114671209,0.966813547,0.025613532,-4.033973596,3.106581429,-1.280475154,1.323678478,0.78510391,0.698034976,2.959136774,0.769248412,-0.388061745,1.953028971,-0.510004637,-0.848474476,0.312473786,-0.954630696,-1.299557866,0.083729493,-2.09480308,0.935649978,-1.156077246,1.209697829,0.833530946,0.866753292,-0.013886726,1.236610786,-1.791428843,-0.111386804,4.14E-05,-0.752922564,-0.736912561,-2.09991246,0.470401396,0.985351584,-0.611537357,-0.782578476,1.595755951,0.26364684,0.620923691,-1.068317586,-0.80419934,-0.144880937,0.351059515,-0.756260308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,49,-3.463317076,-1.17048833,2.364693115,-2.246363741,-3.281843948,-0.789910946,0.913494369,-5.365218972,-1.872282302,-5.492492472,0.252948247,-1.965177583,-0.111900377,0.183877231,-2.145250141,0.879831996,2.444616215,-1.272317973,-1.425139762,0.022351467,-0.298022826,0.039298494,-0.060644463,-0.161568091,1.359435159,-0.612824162,-0.756880482,0.840061007,-1.63048832,0.483350196,0.969092111,-1.409817771,-0.640011121,-0.895653086,0.419412718,1.645782524,-0.276450911,-1.399358726,-0.234157836,0.13674122,0.568072058,0.627019729,1.42799909,0.54089322,0.625687582,0.44279666,-0.110011794,0.365977941,1.221784762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,49,1.995369807,-1.290420173,-2.688956957,-0.923315054,-0.953205534,-0.366486206,-0.747454046,-1.259308315,-0.974181381,-1.132863809,0.621316967,0.688638398,0.768890669,2.897647306,-1.043420345,-0.31214415,1.270368529,-3.149362679,1.840301473,2.296673238,2.074104818,-0.070102756,0.526374143,-1.707764723,2.092709195,0.606688588,1.182235057,-0.13467852,-0.51691516,1.204900608,0.405102025,-0.228170264,-1.936125348,-1.589623768,-0.028765545,-1.106139646,-0.559200786,1.078771273,0.514566844,0.631495458,0.13142847,0.033998202,-0.304048954,-0.726113011,0.47334001,-0.815654855,0.239437827,-0.024198923,-0.046691625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,49,-3.466707783,-5.179631823,-0.217974687,-4.911225129,0.997582045,-3.1779268,-5.051496709,-2.694459487,0.568946172,-3.149226758,-0.586400747,-0.573844987,0.977200807,1.468701072,-0.700621347,2.430451115,0.144898623,0.520347548,-0.750329182,2.10423278,0.507290712,-0.382724824,1.835659127,-2.492140958,-0.048554879,0.788477642,-1.117658395,1.213758839,-0.650896059,-0.391083387,0.180223897,-0.514910298,-1.081817409,-0.845391193,-0.150085261,-0.554602529,-0.194167293,1.110214415,0.972797707,0.154795669,0.029574808,-0.375960225,1.410938679,0.941818675,0.091193807,1.47327221,0.939341005,-0.626288374,-0.43682147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,49,2.804236954,-0.407928578,2.639164503,1.926924874,0.309409479,0.471371382,-3.665962867,-0.745226473,-1.508131127,0.9293648,-3.822678365,-2.469737649,0.24607659,1.164439707,0.165396897,-0.066235694,0.06384749,0.947678218,-1.893404215,1.194197507,1.941703498,-0.475218213,-0.426020273,0.160094178,-1.258657971,1.525811774,1.614041303,0.258941109,-1.242285677,-1.007526537,2.042261959,1.39043543,-0.716546219,1.245010862,0.80746933,-1.502989816,-0.773922638,0.433359695,0.756450651,1.447747408,-1.789516742,-1.801398887,1.279217311,0.014288917,0.105536972,0.087536125,1.050484783,-1.02987729,-0.350058295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,49,-0.987450246,-2.513443705,-3.970887681,-0.492518003,-2.7699758,-1.385376284,-1.233215692,0.010019003,4.782218584,-1.193294641,-0.645369386,0.635357835,-0.761441103,0.595314109,-1.209150553,2.15673663,2.568412685,-2.021459891,-0.429181004,-0.197859305,1.184075655,-2.954706158,1.183444407,-0.66659915,0.215255672,-0.302537775,1.927188311,0.625313981,0.923673605,1.863560188,0.906900079,-0.233128414,0.701508583,-1.565655444,0.811347449,-1.351677897,0.756868576,-1.683600128,0.648474623,-0.729245577,-0.428516411,0.287041806,-0.939210234,-0.191514502,-0.14077212,-0.998976906,1.44985873,-0.228114841,-0.564758813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,49,3.70786409,0.368709886,0.932526456,-0.351535931,1.265893981,-1.302993218,-4.513561466,-0.468557924,2.199467518,1.93238581,-1.295932968,-1.614261755,0.789025748,0.562589985,0.377166187,0.045153428,2.643931852,-0.559056462,-2.512240313,1.311956569,2.09052709,-0.563084112,-0.691011865,0.076908395,0.363356523,1.053871133,-1.247126436,-0.961079917,0.973826551,1.02171342,-0.072290556,1.770715154,-1.761592078,-0.020052004,-0.424710987,-1.318563316,1.557831155,-1.025088268,0.102589047,-0.936351549,-1.48495263,-1.665636775,1.505128927,0.849576534,0.76481951,-1.458981964,-0.597531451,-0.259852719,0.406036246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,49,3.09815664,0.352349356,3.280671965,2.868942901,-1.24722417,-0.230130188,-2.204879726,-1.138134445,0.932331291,1.072009668,-2.104186501,-1.749223909,1.814779465,0.846960669,0.379810011,1.231297818,0.497027395,0.969420782,-2.75850868,0.595548112,2.354131331,-0.204325977,2.940425918,0.190828691,-0.708005727,1.018618705,0.337183973,-0.845600328,0.65212635,0.713405914,-0.428843707,0.823390585,-2.239537706,1.25023432,2.076439499,-1.181633188,0.207492374,-0.757490411,-0.871704254,-1.702522917,-0.851035991,-1.464530568,2.193282651,1.449637,0.010693119,-0.929628873,-0.528479369,-0.537548571,-0.847741922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45,49,6.661296249,6.452529868,2.53507809,-2.526564769,1.563877958,-0.135679367,2.44207908,1.781214543,1.954014913,-0.242863916,2.25573871,-1.03903392,-3.061050206,-2.191486775,-1.528879185,2.73245449,0.042498701,-1.471732273,2.047613215,-1.733055143,0.651009342,-1.198171135,-1.17226953,0.614483384,0.626173947,-1.399587187,0.124002961,-0.807381086,-0.344163671,-1.231770069,-1.2005576,-0.265821814,-0.054937926,-0.026665152,0.83897886,1.029953871,0.086298989,-0.296362704,0.102035108,1.197685851,-0.116922169,-0.951528134,-0.588804849,0.76772305,-1.291473456,1.002523357,1.164605068,-0.798317233,-0.788769849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45,49,2.690084295,2.790948389,5.474557823,-1.344895524,0.891811384,-3.633359004,-1.690354628,3.2504188,-0.543675226,3.537403217,-1.528257167,-2.309081403,-2.39665192,-1.32703237,0.034472137,-0.36830011,0.982783501,-1.041234713,1.579905255,0.91074511,2.019142374,0.493587114,0.110812394,-0.052529434,-0.900940579,-1.169779428,-0.139691815,2.75244841,0.358269965,0.047279967,-1.150624174,1.480157148,-1.299790558,0.664325257,-0.151928496,0.556339843,0.696724486,-0.235008112,1.743034771,2.175130151,-0.86913724,1.007348043,-0.897519196,0.318914994,-0.233062985,-0.146256861,-0.366770059,-0.517266493,-0.15092015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45,49,-5.679192126,5.751143091,-1.903226747,1.539300463,3.195477906,-1.763840862,3.298236975,0.538235692,-0.711190677,2.822592766,-4.306773393,-0.233888404,-1.272391478,-0.473794485,-1.450803835,3.054622607,1.072604563,-1.949494576,0.558616493,0.721737741,0.678298297,-0.912106439,2.040443608,1.220646683,0.159093149,-1.068899697,1.102824362,1.514432773,1.630229499,-0.009541218,-0.565983131,1.409598328,-0.966477026,0.398785733,-0.105186659,-0.440552776,-0.121313414,0.536772124,0.861539711,1.271973535,-0.26568503,1.262296093,-1.09758089,1.32545914,-1.346944916,0.652148499,-1.175470366,1.128437991,-0.400493552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45,49,-4.585514014,6.366171708,2.094122295,2.314757478,1.758494324,-2.422594512,5.403594099,0.171819835,-0.31992954,0.640766874,-2.803546677,-0.025759809,-5.543408031,-0.632540703,-0.889109821,2.4495105,-1.25657003,-2.694158681,-0.301357684,-0.544822632,0.618764384,-0.36579098,1.392695753,2.167826437,0.335832569,0.4669571,1.355695883,0.547277107,0.795050095,-0.778348672,-1.165205822,1.65439808,0.407535325,-0.901372902,0.010296738,0.454673835,0.443059284,2.399784422,0.905993021,1.12485211,-0.375803901,0.307138477,-0.171122772,0.504664498,-0.735857736,0.122396161,-0.526620946,0.486568622,-0.206341847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45,49,-7.142160071,9.322482722,4.018236138,-4.698150872,4.26921235,2.627903861,1.703933905,2.087307526,3.886410545,0.598114734,-0.93497984,-2.44298288,-2.323136806,-2.112667758,-1.48104486,1.861836062,-2.088872137,-4.191142071,1.804413895,-1.351089637,-1.23554966,-0.891701496,-1.483334644,0.711252001,1.51986695,-1.656408792,1.461496576,0.926427914,0.441175276,-0.608664118,1.17452642,0.481217171,-0.915620774,-0.34901758,1.072584128,-1.103191568,0.329218949,0.134513032,0.835357987,-1.224008825,0.942450613,2.093446033,2.153110911,0.211551978,0.102247743,-0.609700132,-0.302212536,0.930114646,0.264641423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45,49,1.372676233,2.739466012,-0.700723813,-4.024483625,2.404235894,0.887704267,0.810345228,0.537224033,-0.194363915,-1.39138965,0.431646019,-0.51298508,-1.78509575,0.530282822,-2.163015819,-1.216528763,0.385450844,-1.716800221,2.744707064,-0.257249971,0.438112364,-0.648182774,1.171002569,0.533014532,0.368174053,-1.289480904,0.489352252,-0.921705667,0.598764598,-1.970002934,-0.487445247,-0.365072567,0.689627207,1.810222573,-0.101837544,-0.321730284,0.158633609,0.669373335,-0.43228887,0.691785917,0.6616788,-0.694850865,-0.259997991,0.464542489,-1.609897058,1.142643346,1.283490516,0.142123514,-1.309179402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45,49,-3.537403397,3.225450552,1.526222754,-3.313189644,-0.017181552,-4.997482807,4.133593292,1.100113322,-1.710383046,0.574251449,-0.609480896,-1.901945926,-2.553376387,-0.195077514,0.535506466,0.343336353,1.68647739,-3.46334719,0.829975948,-1.521662806,0.733548992,-1.47332911,-0.292997931,-1.161861303,-0.780835784,-1.47089721,0.243112152,0.458519278,-0.951920876,0.09393698,-0.889094989,1.504856819,-0.443723911,-0.419657804,-0.391052297,0.317341643,-0.15973902,1.488471325,-0.709115367,0.301221057,-0.188531795,-0.308607562,-0.575224911,0.149977706,0.026585309,-0.213006232,-1.466910877,-0.000666707,-1.042621565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45,49,1.401908264,2.007287722,-0.0736267,-6.238398429,1.054354408,0.206520122,2.64399932,1.008069999,0.363241379,0.212219548,0.241921484,-0.438960147,-0.372634798,0.539105411,-1.82899276,-1.827060032,1.139481729,-0.501868492,-0.177867096,-0.380278473,1.71855335,0.242405807,-1.685139958,-0.007803907,1.532189906,-2.342284792,1.162802464,0.549527553,1.179836485,-0.969400499,-0.273955603,1.348195482,-0.004997179,0.005832006,-0.552429231,-1.282622298,0.26732818,-1.393388073,-0.056513092,0.750578651,-0.049873138,-1.116694248,-1.380502552,0.790429615,-0.931611986,-0.314013362,1.038386816,0.072485354,-0.55392583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
